date,temperature_mean,temperature_max,humidity_mean,humidity_max,dew_point_mean,dew_point_max,precipitation_sum,rain_sum,cloud_cover_sum,wind_speed_10m_mean,wind_speed_10m_max,wind_speed_100m_mean,wind_speed_100m_max
2020-06-28 00:00:00+00:00,32.44408275,38.9545,66.50550791666667,88.57737,24.802416875000002,27.0545,4.3999999999999995,4.3999999999999995,400.5000147,7.0753152083333335,18.289274,10.824525383333333,31.749468
2020-06-29 00:00:00+00:00,31.558666708333334,37.3545,70.04938395833334,87.36238,25.092000291666665,26.3045,6.5,6.5,222.0000044,6.211874645833333,13.397612,8.706319616666667,19.652176
2020-06-30 00:00:00+00:00,31.650332875,36.6545,68.20107866666667,84.55074,24.760750125,26.6045,0.0,0.0,250.8000058,6.9866190249999995,14.57889,11.843278875000001,21.749483
2020-07-01 00:00:00+00:00,32.28783308333333,35.9545,66.61872245833334,82.38994,25.058666833333334,25.8545,0.7,0.7,227.10000924,5.100332070833333,8.557102,8.114706820833334,15.617529
2020-07-02 00:00:00+00:00,34.02949945833333,39.6045,59.957169125,84.80782,24.473250125000003,26.2545,0.0,0.0,39.9000003,6.870506325,12.229406,11.729273620833332,18.775301
2020-07-03 00:00:00+00:00,34.929499375,41.2045,59.516850291666664,84.68147,25.260750208333334,26.6045,0.0,0.0,75.0000041,9.849799908333333,19.211996,16.128656166666666,31.89608
2020-07-04 00:00:00+00:00,31.987832958333332,38.804497,69.26892095833334,91.36621,25.008666833333333,27.3545,18.5,18.5,659.2000133,13.367062437500001,18.678415,19.860816979166668,30.760519
2020-07-05 00:00:00+00:00,28.162833625,32.6545,75.33551504166667,90.58256,23.152416791666667,23.904501,3.6,3.6,594.40001778,7.1496263375,11.91812,11.890460249999999,18.014393
2020-07-06 00:00:00+00:00,30.09199975,34.504498,68.84652470833333,84.519005,23.49616675,25.3045,0.0,0.0,477.60000694,4.672402916666667,9.007196,8.789920583333332,19.48661
2020-07-07 00:00:00+00:00,31.09824958333333,35.054497,67.03049104166666,79.567245,24.100333541666668,25.0545,0.0,0.0,336.0000038,10.027450391666667,13.5515,15.888570999999999,23.110205
2020-07-08 00:00:00+00:00,28.03366683333333,31.5545,81.36927308333334,92.568756,24.433666916666667,25.6045,11.3,11.3,963.4000323,7.5232000999999995,15.256526,11.795075966666666,20.150354
2020-07-09 00:00:00+00:00,31.271166124999997,35.4045,69.526376,93.963455,24.794083333333333,25.5045,0.1,0.1,239.7000086,4.797172265416667,9.0,8.2831133375,18.089775
