,City,Date,PC1,NO,NO2,NH3,CO,SO2,O3,AQI,humidity_mean,humidity_max,cloud_cover_sum,wind_speed_10m_mean,wind_speed_100m_max
2391,Jaipur,2018-09-01,-0.642713123080909,12.87,19.36,11.93,0.62,11.67,21.7,79.0,89.99720233333333,98.80718,1948.100002,5.8684360375,15.484185
2392,Jaipur,2018-09-02,-0.9624187449230086,13.13,20.51,12.89,0.64,11.05,17.52,80.0,93.090031375,98.80848,2009.700014,7.613469745833332,21.120682
2393,Jaipur,2018-09-03,-1.0125691147330758,13.19,24.24,14.5,0.66,10.92,15.95,60.0,87.01931616666667,96.74485,1341.600034,8.289454216666668,17.555307
2394,Jaipur,2018-09-04,-0.6709266424493481,14.66,24.24,18.11,0.71,11.25,18.1,68.0,87.07628941666667,97.03909,1289.500025,5.550334145833333,15.629971
2395,Jaipur,2018-09-05,0.12379112591837023,13.25,22.44,16.1,0.75,11.59,18.88,94.0,89.69285450000001,97.621544,1135.000009,6.367419791666666,21.479664
2396,Jaipur,2018-09-06,-0.0277748670678305,13.32,23.44,12.55,0.71,11.5,20.8,122.0,90.32149616666668,97.616234,1943.599998,21.972174375,43.53619
2397,Jaipur,2018-09-07,-0.5178624790423833,14.52,26.35,13.89,0.72,11.4,26.56,90.0,92.76300695833334,98.512566,1904.400003,14.120969291666666,40.75798
2398,Jaipur,2018-09-08,-0.8574975896406879,11.65,18.53,14.45,0.73,10.5,25.61,89.0,86.72800095833333,97.33071,1446.500004,6.444125608333334,14.904173
2399,Jaipur,2018-09-09,-1.3891521921752035,10.08,12.5,8.84,0.78,7.8,22.55,59.0,85.011454125,97.63207,1584.100028,4.989689808333334,16.704155
2400,Jaipur,2018-09-10,-0.7597133980698909,13.01,15.6,9.7,0.78,8.4,13.27,68.0,88.87883116666666,96.47182,1470.80002,5.805763866666666,18.532133
2401,Jaipur,2018-09-11,-0.6130685799526255,15.68,17.24,10.19,0.92,9.8,12.3,80.0,85.03850645833333,95.00872,1062.80001,8.039016758333334,21.889065
2402,Jaipur,2018-09-12,-0.5004663112786587,13.38,18.96,11.99,0.69,10.89,18.57,90.0,82.62908325,94.18699,1198.300025,7.358255475,19.201874
2403,Jaipur,2018-09-13,-0.30897699467375617,9.76,17.96,10.78,0.77,10.91,24.72,96.0,85.89103887499999,94.21221,1122.400024,6.525008254166667,17.654688
2404,Jaipur,2018-09-14,-0.20355085336938764,9.96,21.39,11.76,0.71,11.19,24.79,104.0,85.02393704166667,96.1631,1095.400021,6.816549908333333,17.992796
2405,Jaipur,2018-09-15,-0.16794438565149594,11.74,23.88,12.66,0.7,9.41,27.95,103.0,86.31192654166667,97.92534,885.600026,4.058456929166667,15.463246
2406,Jaipur,2018-09-16,-0.24734901474918433,8.63,22.94,11.46,0.71,8.59,34.71,99.0,84.353372625,95.01058,850.800019,5.2985454291666665,14.512064
2407,Jaipur,2018-09-17,-0.12322297238629366,8.48,24.33,13.46,0.68,9.07,34.58,93.0,81.19644908333333,92.20673,389.3999977,5.2715750791666665,14.57889
2408,Jaipur,2018-09-18,-0.01968249066961862,12.96,25.65,17.29,0.84,9.87,28.52,105.0,75.25034541666666,92.19269,218.0999991,5.7227292375,16.167967
2409,Jaipur,2018-09-19,0.20664113547692584,13.52,27.89,20.44,0.92,15.17,36.04,108.0,75.29013566666667,89.9844,949.800013,7.220713758333333,19.8
2410,Jaipur,2018-09-20,0.25446660655093256,8.51,29.68,27.4,0.95,11.49,41.56,120.0,91.18580120833332,96.75921,2216.400003,19.100513,37.827415
2411,Jaipur,2018-09-21,0.46712761435740896,6.15,17.58,29.4,0.81,10.81,58.88,148.0,92.53713991666666,97.03253,2296.600002,19.675274833333333,40.69911
2412,Jaipur,2018-09-22,-1.3748335039054231,7.65,14.55,24.27,0.72,11.13,27.01,81.0,89.04414287499999,97.59577,1109.8000083,9.902092716666669,25.41763
2413,Jaipur,2018-09-23,-1.5579968423479236,5.87,12.4,23.77,0.62,12.14,29.18,54.0,80.78766258333333,97.311844,381.9000098,7.063815945833333,20.3774
2414,Jaipur,2018-09-24,-1.2080563621627005,14.5,18.08,21.8,0.89,10.45,18.05,62.0,82.99698208333334,90.8561,578.4000151,8.718630466666665,21.575987
2415,Jaipur,2018-09-25,-0.05745437645276936,22.33,24.13,22.73,1.15,10.11,21.18,91.0,83.16741108333333,94.17432,857.700032,8.344031275,20.808498
2416,Jaipur,2018-09-26,0.5293948628442272,22.32,24.82,25.21,1.21,8.09,20.58,135.0,77.203783375,92.20111,682.200016,6.7620492625,20.188908
2417,Jaipur,2018-09-27,0.4163365634559181,30.58,29.87,20.66,1.06,9.04,20.41,133.0,75.902193,92.4639,364.2000035,6.5991262875,18.1041
2418,Jaipur,2018-09-28,0.45742653923488935,42.62,28.89,23.72,1.34,11.1,25.73,134.0,75.08654891666667,92.75735,184.1999978,5.592311166666666,13.493999
2419,Jaipur,2018-09-29,1.2055554427654602,42.3,32.84,26.59,1.34,9.96,23.3,174.0,71.66780108333333,92.44484,137.9999991,5.327796975,16.595179
2420,Jaipur,2018-09-30,0.7302257503678626,18.51,30.4,24.82,1.14,10.08,24.86,151.0,64.478259,80.946915,78.9000011,7.4179193875,18.844202
2421,Jaipur,2018-10-01,0.11321577578142959,25.54,30.31,21.91,1.16,11.04,23.78,128.0,64.30426670833333,85.46507,64.2000023,6.941120141666667,16.45007
2422,Jaipur,2018-10-02,0.3258711805183531,40.85,27.83,27.81,1.28,14.15,27.09,125.0,65.62822575,79.4994,106.8000023,7.347180595833334,18.171976
2423,Jaipur,2018-10-03,-0.059700940031488396,18.0,37.48,24.45,1.13,12.57,34.67,125.0,65.89911662499999,83.33898,79.80000509999999,6.664118058333333,16.923828
2424,Jaipur,2018-10-04,-0.3785868373952322,11.02,35.71,22.74,0.98,9.8,51.58,101.0,66.80455116666667,87.8087,163.800005,3.8794836791666665,9.605998
2425,Jaipur,2018-10-05,-0.11575448453338108,13.33,37.16,20.32,1.06,10.32,41.69,101.0,69.23444383333333,87.526245,129.3000021,5.076381508333333,14.039999
2426,Jaipur,2018-10-06,0.05770499489450674,22.36,32.3,21.12,0.95,10.31,45.55,103.0,71.21649954166666,87.800026,149.100003,4.0895051279166665,12.218805
2427,Jaipur,2018-10-07,-0.03375916963043282,14.2,34.63,19.4,0.91,9.94,59.91,118.0,63.811191875,88.078835,87.0000008,5.384720079166667,11.753877
2428,Jaipur,2018-10-08,-0.1386425561411727,17.76,41.0,19.02,1.1,10.18,53.06,116.0,55.19389495833334,76.98802,549.900024,6.011881408333333,19.64228
2429,Jaipur,2018-10-09,0.11456566971019938,33.36,37.55,22.65,1.12,11.77,28.8,109.0,61.840249041666674,89.69327,540.9000153000001,5.968146841666666,19.33639
2430,Jaipur,2018-10-10,0.8753415978443582,17.1,36.41,27.93,1.01,16.05,35.97,121.0,76.99591591666668,97.593994,1392.900018,12.598259229166668,24.014996
2431,Jaipur,2018-10-11,1.0763501358287304,9.91,27.52,21.64,0.9,9.12,62.94,178.0,93.61888633333332,99.393684,2318.000008,13.9196752875,34.651752
2432,Jaipur,2018-10-12,0.5474302962297513,13.2,28.83,17.21,0.92,8.56,63.73,137.0,96.57219683333334,99.09173,2291.499988,14.920035333333333,30.267845
2433,Jaipur,2018-10-13,0.4497636064148179,11.34,35.09,15.96,0.8,11.57,61.39,130.0,85.89511,98.185265,1095.1999963,9.231689858333334,24.850431
2434,Jaipur,2018-10-14,1.0914312033670681,11.34,36.45,14.96,0.9,11.12,55.39,142.0,78.12343333333332,95.20186,294.0000044,6.1634188375,18.25026
2435,Jaipur,2018-10-15,0.7326233704100727,34.26,40.58,15.86,1.38,14.45,53.49,152.0,65.491557875,89.393974,62.4000016,7.321588487500001,20.774214
2436,Jaipur,2018-10-16,1.269301250929608,46.41,42.5,24.55,1.43,13.89,27.12,195.0,63.688668,79.684845,151.800004,6.269574383333333,20.380579
2437,Jaipur,2018-10-17,0.4077238043561769,52.28,45.45,25.93,1.6,11.8,26.39,151.0,63.991321625000005,79.10885,210.60000664,8.540428116666666,26.407907
2438,Jaipur,2018-10-18,0.8084497294328907,43.71,59.26,27.25,1.36,13.06,28.91,149.0,62.63177529166666,82.62243,65.1000024,7.487694683333333,20.833395
2439,Jaipur,2018-10-19,1.030546002749259,20.04,53.89,25.15,1.26,9.78,52.77,151.0,63.67027708333333,80.16483,45.6000016,4.762543245833333,15.034041
2440,Jaipur,2018-10-20,0.7892098643338766,19.95,47.86,24.57,1.54,9.25,61.5,180.0,63.348192958333335,82.33672,14.4,7.143160525,20.316889
2441,Jaipur,2018-10-21,1.334560670300709,7.04,38.28,20.42,0.96,10.36,77.81,185.0,66.48776475,86.50478,18.0,5.928904466666666,15.328561
2442,Jaipur,2018-10-22,0.2777547389467809,27.39,47.36,22.14,1.28,9.52,53.21,163.0,64.294276625,86.51922,141.9000056,6.2233074833333335,19.05281
2443,Jaipur,2018-10-23,0.059031103221851115,19.57,37.34,23.69,1.27,8.39,57.11,117.0,68.70741279166667,92.48888,346.800011,5.4519376625,22.35481
2444,Jaipur,2018-10-24,0.34742054179305215,29.87,42.32,24.74,1.3,9.23,47.41,135.0,60.084443625,89.67839,31.8000002,7.22448235,20.12461
2445,Jaipur,2018-10-25,0.30546467306056047,23.33,41.0,24.69,1.2,9.29,43.91,139.0,57.83068158333333,79.23335,33.3000012,7.618976887500001,17.87718
2446,Jaipur,2018-10-26,0.5322946781553479,11.61,35.17,24.39,1.02,9.15,61.83,146.0,60.147738624999995,82.092575,132.9000002,6.849221170833334,13.441071
2447,Jaipur,2018-10-27,0.7354882224049852,15.15,45.64,28.22,1.09,10.26,58.93,160.0,65.26761970833333,86.1415,272.4000001,7.228202991666667,16.80857
2448,Jaipur,2018-10-28,1.109219032215266,13.14,44.02,27.6,1.07,12.13,70.93,186.0,68.462848875,92.7154,353.4000081,4.3275343625,9.673221
2449,Jaipur,2018-10-29,1.5989471341051373,19.73,56.12,28.68,1.63,11.43,59.07,212.0,81.22016158333334,98.14102,488.9999953,5.979724808333334,17.388409
2450,Jaipur,2018-10-30,1.2987275811319905,22.04,54.2,24.58,1.62,11.32,48.61,219.0,80.99577158333334,98.76248,656.4999965,8.728338025000001,23.933908
2451,Jaipur,2018-10-31,1.1844592959680917,17.36,50.16,22.85,1.43,9.62,102.73,218.0,78.85479795833334,96.345474,475.4999983,8.141883745833333,20.056877
2452,Jaipur,2018-11-01,1.01572793544758,39.0,55.17,22.34,1.91,13.46,56.74,195.0,74.469381125,95.42316,349.200004,6.677424866666667,13.708391
2453,Jaipur,2018-11-02,0.6262404136913298,65.05,58.43,26.49,1.92,8.24,45.11,194.0,73.22465208333334,94.55651,204.6000001,5.365332062499999,11.923557
2454,Jaipur,2018-11-03,0.042940071480610485,43.49,50.46,21.28,1.44,11.34,40.8,142.0,72.08312916666667,93.10151,320.100011,5.371082504166666,16.870138
2455,Jaipur,2018-11-04,1.1384621069270608,14.27,40.36,19.89,1.08,9.9,41.88,169.0,64.67786737499999,89.4321,267.0000054,6.999655279166666,17.287498
2456,Jaipur,2018-11-05,-0.2193033620330438,19.13,44.42,20.85,0.95,9.49,39.54,120.0,65.63185745833333,81.43876,754.2000181,6.538754595833333,19.161337
2457,Jaipur,2018-11-06,0.9089588864086995,25.57,51.35,19.99,1.4,10.95,39.45,145.0,59.70430216666667,84.78665,532.200012,5.933242983333333,21.2522
2458,Jaipur,2018-11-07,0.9526521382368903,41.43,46.85,16.08,1.53,16.96,36.81,141.0,63.482009041666664,81.2799,263.100005,7.1111513833333335,17.654686
2459,Jaipur,2018-11-08,2.5093516476166644,33.54,29.13,14.73,1.96,27.32,41.57,250.0,59.80362920833333,81.0702,155.9999949,5.235640291666667,19.493261
2460,Jaipur,2018-11-09,2.863222916866435,62.22,34.38,21.6,2.74,14.94,41.49,243.0,61.694289625,82.318146,9.0,5.548727908333333,18.792551
2461,Jaipur,2018-11-10,2.5217105454038724,50.0,44.37,17.78,2.65,12.17,43.69,258.0,62.279508166666666,88.17375,0.0,6.735852633333334,21.479666
2462,Jaipur,2018-11-11,0.9392623108029624,25.95,55.83,20.19,2.42,10.39,41.03,175.0,64.63425058333333,92.53461,0.0,6.697753158333334,18.733839
2463,Jaipur,2018-11-12,1.1350964721924144,55.58,56.75,19.89,2.39,15.29,32.75,164.0,63.908448625,90.240585,4.8,7.014882520833333,17.193533
2464,Jaipur,2018-11-13,1.4456759599907811,83.87,64.22,19.49,2.46,11.52,21.63,202.0,64.01575579166666,87.62444,75.60000054,5.608269729166667,14.81259
2465,Jaipur,2018-11-14,0.28957227486655623,13.73,56.95,14.39,1.26,10.2,48.12,139.0,61.98484620833333,88.182365,3.0,5.4158976,21.897945
2466,Jaipur,2018-11-15,1.5175925061745075,21.54,68.0,18.3,1.53,7.17,28.87,158.0,52.368805125,77.45653,24.0000004,8.963239225,23.277834
2467,Jaipur,2018-11-16,1.5862483301156398,15.07,60.76,17.31,1.4,10.46,41.94,210.0,53.82067633333333,73.366516,197.4000074,7.5180952625,22.42427
2468,Jaipur,2018-11-17,1.2873660798471538,46.15,47.14,21.08,1.96,9.88,33.16,193.0,52.83189770833334,78.89487,16.8,7.337057004166667,22.91026
2469,Jaipur,2018-11-18,0.6480457674451503,15.19,41.75,15.08,1.21,12.13,58.23,184.0,55.444210375,79.016785,0.9,5.591472920833333,15.629971
2470,Jaipur,2018-11-19,0.36753608365402446,15.81,46.42,13.44,1.24,11.45,61.44,132.0,62.205143375,84.38159,78.30000150000001,4.7290178075,20.26899
2471,Jaipur,2018-11-20,0.8035789135794957,30.79,51.87,21.02,1.29,11.07,31.97,159.0,55.473145625,81.39408,460.8000176,4.9109710125,16.676977
2472,Jaipur,2018-11-21,1.3626664589797843,25.94,47.29,16.6,1.74,13.14,52.16,161.0,54.958591291666664,83.68419,374.1000132,4.871586583333333,19.255793
2473,Jaipur,2018-11-22,0.8714010181103284,8.89,41.72,11.04,0.99,12.48,73.92,201.0,59.17391758333333,83.826454,363.900012,6.3258367375,17.10284
2474,Jaipur,2018-11-23,1.1032920934852943,13.08,46.13,14.94,1.16,12.7,52.86,175.0,55.140637125000005,80.94502,123.600004,8.1150952375,21.398056
2475,Jaipur,2018-11-24,1.0883215366078167,26.61,43.16,20.48,1.49,13.3,49.72,157.0,55.809334750000005,76.63266,4.5,8.15506475,20.598795
2476,Jaipur,2018-11-25,1.8205230472634057,74.39,41.7,23.81,1.71,11.59,32.84,220.0,61.600313666666665,84.60521,0.0,7.107746379166667,14.20062
2477,Jaipur,2018-11-26,0.6397407674685031,27.15,47.57,17.38,1.24,10.68,42.32,176.0,63.974846541666665,85.71153,27.8999997,5.322598070833333,15.815435
2478,Jaipur,2018-11-27,0.6340628085593706,7.75,39.88,13.18,1.13,13.03,77.62,149.0,65.23678566666666,84.603134,876.2999865,5.4632603875,11.631956
2479,Jaipur,2018-11-28,1.1386425559821267,7.44,36.11,12.35,1.14,10.07,76.29,175.0,62.47266066666666,79.925674,814.2999967,6.6088921958333335,15.683776
2480,Jaipur,2018-11-29,1.0556246905529123,23.35,43.46,10.9,1.39,9.53,48.1,198.0,58.47628975,84.19424,677.100008,4.5703227958333335,20.380579
2481,Jaipur,2018-11-30,1.1145612744823354,72.64,37.52,15.13,1.85,13.0,30.05,159.0,62.9519415,86.45351,1281.500002,4.538731829166667,14.168641
2482,Jaipur,2018-12-01,1.2649788017607357,72.67,45.95,20.92,1.87,13.79,27.97,180.0,62.18884916666667,84.16599,880.500001,5.576396679166667,22.473343
2483,Jaipur,2018-12-02,1.0286407696637956,34.49,47.58,20.88,1.51,12.63,38.64,184.0,61.13493508333334,83.975624,1143.90004,4.124454204166667,13.32
2484,Jaipur,2018-12-03,0.9738867679163246,38.83,49.84,22.92,1.74,11.81,31.94,184.0,61.16260341666666,81.60548,967.800036,5.226785087500001,14.982228
2485,Jaipur,2018-12-04,0.5127163007603892,29.9,46.31,20.89,1.53,17.2,41.29,154.0,64.83024095833333,86.81968,318.9000087,5.476905670833333,16.981165
2486,Jaipur,2018-12-05,0.7144942071480238,41.53,47.89,21.22,1.53,17.2,37.25,143.0,63.060811124999994,85.71671,603.6000184,6.71868515,18.888851
2487,Jaipur,2018-12-06,0.9479072209024956,38.9,47.68,26.67,1.63,15.92,38.44,173.0,58.081268,88.821915,36.3000001,7.0045953125,20.674158
2488,Jaipur,2018-12-07,0.3507386317888724,26.41,41.09,22.4,1.37,20.16,42.89,163.0,59.78663366666667,86.10982,6.2999998,6.675854229166667,26.758923
2489,Jaipur,2018-12-08,0.521625607943373,28.55,42.12,23.52,1.44,19.89,45.1,158.0,58.13017945833334,87.753914,0.0,7.685723491666667,18.64369
2490,Jaipur,2018-12-09,0.9015351603826688,36.81,44.12,25.28,1.71,19.87,39.29,168.0,47.78821033333333,83.86599,0.0,5.352973519583333,16.645864
2491,Jaipur,2018-12-10,0.9145109448385336,37.62,44.22,23.16,1.57,17.52,40.62,185.0,54.729068000000005,68.04439,71.4000005,5.308347675,15.596767
2492,Jaipur,2018-12-11,0.5649089926316408,15.57,36.56,20.59,1.0,16.02,66.08,162.0,64.84039616666666,90.08085,526.800006,4.779647190416667,15.463246
2493,Jaipur,2018-12-12,-0.012878466569107828,7.38,34.55,20.84,0.91,8.99,57.6,127.0,68.62720879166666,95.22403,553.8,4.527492483333334,13.202726
2494,Jaipur,2018-12-13,-0.43922162802034237,10.7,38.22,17.55,0.97,8.75,34.36,94.0,68.45980558333333,89.28011,671.100002,4.634464758333333,12.959999
2495,Jaipur,2018-12-14,-0.7151752373548288,9.44,39.1,15.67,0.86,9.44,42.84,88.0,61.087515125,91.9262,199.8000065,8.655796733333334,25.620771
2496,Jaipur,2018-12-15,-0.5495465564191616,14.33,43.15,15.5,0.81,9.86,37.65,80.0,47.479656041666665,88.821915,504.3000121,10.803427679166669,27.609911
2497,Jaipur,2018-12-16,0.64022480274897,20.73,36.18,14.2,0.92,10.88,40.2,163.0,50.489256875,60.1403,1802.4001,7.609273474999999,23.34455
2498,Jaipur,2018-12-17,-0.3365134561252373,8.87,35.52,15.93,1.09,13.18,47.35,109.0,91.50812916666666,95.31723,2091.000177,7.305508529166667,20.858265
2499,Jaipur,2018-12-18,-0.06704773068741618,23.73,39.21,16.3,1.31,11.59,39.36,108.0,92.23574525,97.03734,1031.8000606,7.784548879166667,19.255793
2500,Jaipur,2018-12-19,1.3133106684455198,61.85,50.9,18.6,1.95,9.98,28.43,163.0,79.15814108333333,98.68133,336.5999917,6.1927987875,15.124284
2501,Jaipur,2018-12-20,1.6483743020268091,96.56,52.17,21.22,1.95,11.88,28.96,205.0,73.865082375,94.172485,1.8,4.944269495833333,18.775303
2502,Jaipur,2018-12-21,2.171704297761839,89.82,46.93,22.31,2.17,10.81,30.54,244.0,69.08651670833333,89.46463,87.0,6.398566883333333,17.208603
2503,Jaipur,2018-12-22,0.7065305200219486,25.48,44.77,18.88,1.18,9.44,41.4,201.0,66.47822116666667,89.6799,3.3000001,8.248069075,21.605999
2504,Jaipur,2018-12-23,0.4701966843462784,11.3,34.44,17.76,0.95,10.25,67.92,154.0,64.72245308333333,83.39344,11.4000004,7.753023129166667,19.174856
2505,Jaipur,2018-12-24,0.5388441203456161,19.03,41.02,20.08,1.31,12.24,55.13,144.0,62.994712541666665,83.111244,11.100001,6.519620258333333,18.25026
2506,Jaipur,2018-12-25,0.3845014090325183,18.09,41.7,21.02,1.08,15.93,39.63,135.0,61.16046658333334,81.546814,0.0,7.935401025,19.67195
2507,Jaipur,2018-12-26,0.4992215471123215,51.18,41.21,27.06,1.77,17.73,27.87,122.0,60.29103270833334,79.625206,9.0000001,6.657518741666667,16.641972
2508,Jaipur,2018-12-27,1.5363875143533654,60.48,37.01,21.47,1.24,16.97,26.57,214.0,57.8792985,77.78702,468.6000184,7.0672974875,22.104116
2509,Jaipur,2018-12-28,1.2497620342522764,42.03,40.43,21.78,1.32,19.57,27.74,212.0,49.08062325,68.120415,178.20001,8.022769379166666,24.408424
2510,Jaipur,2018-12-29,1.5823483177475202,52.53,45.19,28.43,1.92,12.89,26.59,213.0,57.78996029166667,81.53016,0.0,7.901473845833333,21.629978
2511,Jaipur,2018-12-30,1.7295135009236315,60.72,38.6,29.55,1.63,13.73,32.67,238.0,58.775802166666665,85.24135,0.0,8.126425029166667,25.582806
2512,Jaipur,2018-12-31,2.576994669554602,67.39,44.47,33.27,2.0,14.5,28.89,239.0,61.473983624999995,89.90764,0.0,6.984553254166666,23.933907
2513,Jaipur,2019-01-01,2.450963411748931,70.73,47.56,30.17,1.84,16.89,36.04,275.0,64.30730595833333,90.240845,6.9,7.442560020833334,15.937878
2514,Jaipur,2019-01-02,1.4604352813152737,63.37,46.22,25.62,1.66,15.89,32.9,173.0,65.81283275,90.562836,0.0,4.5814052529166664,16.263872
2515,Jaipur,2019-01-03,1.6421619703849484,26.38,45.85,24.2,1.12,19.49,30.52,232.0,60.977538,90.61285,0.0,6.590520529166667,17.935081
2516,Jaipur,2019-01-04,0.6767293026583854,18.83,38.01,21.58,1.06,22.65,37.85,203.0,62.09671920833333,86.07505,1.20000004,6.8393027166666664,16.299694
2517,Jaipur,2019-01-05,0.5334235537028441,6.08,25.45,19.01,0.8,13.07,61.45,134.0,61.68670120833334,83.66282,349.800012,4.2031219375,13.18308
2518,Jaipur,2019-01-06,1.7175952528536695,6.27,29.73,19.69,1.05,11.12,52.22,196.0,60.40555891666667,81.43352,3.0,3.829944577083334,16.311613
2519,Jaipur,2019-01-07,0.028007288275459126,7.92,32.05,20.1,0.82,14.19,45.11,179.0,60.45834104166667,88.58719,258.30000870000003,5.892612783333334,23.185787
2520,Jaipur,2019-01-08,0.9591820000683444,18.65,40.04,21.9,1.09,17.31,35.76,123.0,64.45369208333334,89.86056,316.20001030000003,7.905075529166666,18.335276
2521,Jaipur,2019-01-09,0.7221935050318405,13.01,30.68,19.42,0.98,15.86,38.67,158.0,64.744365875,90.79868,47.3999998,7.115850225,21.288757
2522,Jaipur,2019-01-10,0.7370157775761312,17.36,27.58,23.16,1.42,11.8,37.97,141.0,56.409148375,86.72293,0.0,4.744301475,17.610588
2523,Jaipur,2019-01-11,0.03703969832356135,9.32,27.8,21.15,1.03,11.48,53.55,126.0,59.533268875,78.878204,0.0,4.25245495,12.24
2524,Jaipur,2019-01-12,0.8888447482555623,15.41,28.84,23.65,1.16,15.38,59.19,130.0,58.83772391666667,85.5808,6.3,4.592655858333333,14.186923
2525,Jaipur,2019-01-13,0.8642430801336465,7.97,28.75,23.17,0.89,16.28,62.46,174.0,62.19449395833333,82.920944,177.6000023,4.062206308333333,15.815435
2526,Jaipur,2019-01-14,0.12511723620601267,8.51,23.87,20.99,0.74,17.6,49.14,144.0,60.89096583333333,88.31216,249.3000067,7.930920795833334,21.218632
2527,Jaipur,2019-01-15,0.5849629918813956,38.8,31.85,26.98,1.57,18.46,34.28,122.0,52.13638,76.89143,57.00000014,7.809587795833333,20.570463
2528,Jaipur,2019-01-16,0.6035258039641969,36.69,26.29,27.04,1.25,15.56,40.67,175.0,53.349173916666665,78.16381,0.0,6.443471504166666,17.309973
2529,Jaipur,2019-01-17,1.1320231891197403,22.37,34.61,24.26,1.28,16.52,46.79,131.0,54.86872825,82.94191,0.0,7.539074166666667,18.671474
2530,Jaipur,2019-01-18,1.5707266432446765,30.4,37.4,34.27,1.85,19.45,42.24,191.0,53.64091341666667,82.63834,0.0,6.941481275,23.535301
2531,Jaipur,2019-01-19,1.9681820348261854,29.64,24.58,33.43,1.66,18.23,34.68,243.0,55.068363625,78.44316,0.0,7.1247851833333335,20.393293
2532,Jaipur,2019-01-20,0.6610761102782731,15.12,20.26,23.64,1.09,22.47,42.14,176.0,50.887821958333326,77.93174,0.0,6.445163699999999,20.957443
2533,Jaipur,2019-01-21,0.5453599911657223,7.73,16.53,19.15,0.91,20.26,45.35,124.0,54.136665916666665,81.26347,0.0,5.740404537500001,17.713316
2534,Jaipur,2019-01-22,-0.36268185287786453,14.09,17.62,24.75,0.92,17.52,28.28,131.0,55.53141862499999,84.87411,19.2000002,6.986999308333334,26.826641
2535,Jaipur,2019-01-23,-0.12795669926396794,12.34,23.65,25.92,0.8,22.04,32.06,99.0,59.94685291666667,90.84,160.2000091,5.6672193,20.948164
2536,Jaipur,2019-01-24,0.19696664749060805,8.28,22.69,23.32,0.79,18.41,38.57,109.0,68.40934654166666,96.78951,116.4000028,7.030587874999999,22.545315
2537,Jaipur,2019-01-25,0.0046268326513683525,26.87,22.47,22.58,0.69,11.0,35.6,129.0,69.050929375,96.48295,684.9000245999999,7.956911525,20.833395
2538,Jaipur,2019-01-26,-0.3237041424550281,48.46,18.45,18.55,0.72,10.26,42.7,89.0,89.22218041666667,95.60008,1560.900066,6.565295995833334,24.031178
2539,Jaipur,2019-01-27,-0.20493292182152711,9.61,22.82,18.59,0.87,11.39,38.33,89.0,68.44434441666667,94.06155,612.8999934,8.535700499999999,23.565567
2540,Jaipur,2019-01-28,0.21919026024674312,14.48,25.32,21.58,1.16,13.56,29.3,118.0,63.628740083333334,88.89586,1462.299999,9.784244925,23.863409
2541,Jaipur,2019-01-29,-0.02024203212847694,12.43,24.17,19.87,1.05,12.25,35.66,130.0,45.21987516666667,76.394554,95.1000015,10.2468042875,26.250393
2542,Jaipur,2019-01-30,-0.040901722689422326,14.06,23.48,22.27,1.15,9.88,39.17,115.0,45.06974904166666,79.705826,6.6000003000000005,8.107933166666667,17.782688
2543,Jaipur,2019-01-31,-0.4679065502788785,8.7,17.64,17.94,0.86,12.95,52.58,100.0,45.96161141666667,76.65467,178.20000704,5.5021005625,20.620804
2544,Jaipur,2019-02-01,0.2623211769224918,10.52,18.38,18.38,0.88,11.9,35.74,102.0,52.745016,82.27619,126.6000043,5.63059545,20.898613
2545,Jaipur,2019-02-02,0.41753257684299194,11.43,19.26,20.22,1.07,10.13,37.83,138.0,46.17349216666667,85.438866,0.0,7.016529262500001,23.444265
2546,Jaipur,2019-02-03,0.6841768064446492,13.55,19.99,21.17,1.08,11.35,44.31,159.0,44.217802041666666,75.97543,13.2,7.000934529166667,22.101183
2547,Jaipur,2019-02-04,0.3358044468361838,12.61,21.47,20.09,1.06,10.6,53.22,182.0,50.472290125,83.09451,104.7000004,8.4430036125,26.28986
2548,Jaipur,2019-02-05,0.47816037343265166,13.24,23.02,20.81,1.36,12.14,54.55,151.0,53.35580641666667,85.93971,321.3000101,7.674728000000001,25.346148
2549,Jaipur,2019-02-06,0.19657636463009498,14.61,25.39,23.8,1.31,11.4,44.72,151.0,50.81194125,83.935646,471.9000183,7.266478804166667,20.808498
2550,Jaipur,2019-02-07,0.40499324568310324,13.66,23.04,23.32,1.03,9.66,33.03,130.0,44.28580016666667,82.23057,342.300006,8.7733725875,31.361351
2551,Jaipur,2019-02-08,0.2865661413952487,12.04,21.84,20.85,0.98,13.03,42.95,127.0,68.96791620833334,98.09883,1533.600065,8.142926704166667,25.661207
2552,Jaipur,2019-02-09,0.05455057316941652,15.67,28.3,25.39,1.83,14.17,36.72,115.0,64.37093154166666,92.89685,287.700003,9.978704370833333,25.984919
2553,Jaipur,2019-02-10,0.19024374832042698,19.94,38.73,29.54,1.69,10.68,42.35,128.0,54.749935416666666,86.43681,56.100001000000006,7.0038622041666665,19.93048
2554,Jaipur,2019-02-11,-0.12224937030668918,16.33,34.07,27.63,1.26,9.57,48.86,115.0,59.68675858333333,86.75238,108.900006,7.440080179166666,18.556595
2555,Jaipur,2019-02-12,-0.07677397943681162,14.2,31.9,28.93,1.16,10.23,59.92,107.0,60.10874570833334,88.66763,114.9000015,7.6612125375,19.171478
2556,Jaipur,2019-02-13,-0.15553233907575964,13.56,30.14,28.48,1.19,14.76,64.44,108.0,59.53911058333333,90.58364,115.200003,5.794665508333334,15.905319
